[(0.5979101657867432, 0.4898986518383026), (0.5991002917289734, 0.4921586215496063), (0.7503501176834106, 0.4479631781578064), (0.6605217456817627, 0.49086931347846985), (0.7625271081924438, 0.46856769919395447), (0.7720861434936523, 0.46600252389907837), (0.8188121318817139, 0.45114654302597046), (0.7621786594390869, 0.4395977854728699), (0.7969534397125244, 0.458804726600647), (0.7341190576553345, 0.44265294075012207), (0.7388013005256653, 0.43508851528167725), (0.6270459294319153, 0.5041696429252625), (0.6193421483039856, 0.4988654851913452), (0.6123085021972656, 0.49487781524658203), (0.65935218334198, 0.4965209662914276), (0.5985844135284424, 0.49122196435928345), (0.5952630043029785, 0.49463725090026855), (0.5997875928878784, 0.4926793873310089), (0.6661654114723206, 0.49781644344329834), (0.6116582751274109, 0.4969135820865631), (0.6167300343513489, 0.5006253719329834), (0.621489405632019, 0.5053598284721375), (0.5737615823745728, 0.5111340880393982), (0.5862406492233276, 0.5103108286857605), (0.5928334593772888, 0.5099537968635559), (0.5983731150627136, 0.5100997090339661), (0.6022172570228577, 0.5101747512817383)]
[(0.5777460336685181, 0.4695710241794586), (0.5789042711257935, 0.47269630432128906), (0.7783744931221008, 0.4388314187526703), (0.644088864326477, 0.4746585190296173), (0.778120219707489, 0.4639090299606323), (0.7905309200286865, 0.46267348527908325), (0.8521336317062378, 0.4553622305393219), (0.7942577600479126, 0.4340963065624237), (0.822630763053894, 0.4596381187438965), (0.7624726295471191, 0.43219417333602905), (0.7702665328979492, 0.42762213945388794), (0.5924915671348572, 0.48727864027023315), (0.5887429118156433, 0.48108160495758057), (0.5849792957305908, 0.4764987826347351), (0.640936017036438, 0.48096606135368347), (0.5780459642410278, 0.47117167711257935), (0.5746515393257141, 0.47342103719711304), (0.5799000263214111, 0.47334325313568115), (0.649215042591095, 0.4815061092376709), (0.5830254554748535, 0.4800715744495392), (0.5834968090057373, 0.48419028520584106), (0.5838905572891235, 0.4890846312046051), (0.5379859209060669, 0.48671838641166687), (0.5522936582565308, 0.4871693253517151), (0.561657726764679, 0.4874720275402069), (0.5702454447746277, 0.48807087540626526), (0.5759372115135193, 0.4886981248855591)]
[(0.5778815150260925, 0.47049880027770996), (0.5786649584770203, 0.4734208583831787), (0.7981882691383362, 0.4420093595981598), (0.6433817148208618, 0.4768289625644684), (0.7905634641647339, 0.4670944809913635), (0.8037773370742798, 0.4661017060279846), (0.8681581616401672, 0.45971566438674927), (0.8150456547737122, 0.4375143051147461), (0.8369556665420532, 0.4636102318763733), (0.7830065488815308, 0.4349529445171356), (0.7919595837593079, 0.4303061366081238), (0.5877713561058044, 0.48849090933799744), (0.5853798389434814, 0.4824991822242737), (0.5829945802688599, 0.4777960777282715), (0.6385541558265686, 0.4830242395401001), (0.5779820680618286, 0.472040593624115), (0.574150025844574, 0.4744436740875244), (0.5796653628349304, 0.474065899848938), (0.6459575891494751, 0.48399999737739563), (0.5807355046272278, 0.48094746470451355), (0.5802005529403687, 0.4851153492927551), (0.5794738531112671, 0.48987337946891785), (0.5347907543182373, 0.4870739281177521), (0.5491605997085571, 0.48800113797187805), (0.5583524107933044, 0.48843464255332947), (0.5666308999061584, 0.48899513483047485), (0.5723345279693604, 0.48960575461387634)]
[(0.5758346319198608, 0.4708269238471985), (0.5767310261726379, 0.47377991676330566), (0.7968457937240601, 0.442538321018219), (0.642859935760498, 0.476226270198822), (0.7889046669006348, 0.4666306972503662), (0.8021039962768555, 0.46556881070137024), (0.867952823638916, 0.458821177482605), (0.8144081234931946, 0.43813514709472656), (0.8362256288528442, 0.46292293071746826), (0.7823377251625061, 0.4357607960700989), (0.7918043732643127, 0.4313488006591797), (0.5871629118919373, 0.4882325828075409), (0.5843420624732971, 0.4823782444000244), (0.581547200679779, 0.47786685824394226), (0.6382021903991699, 0.4823959469795227), (0.5760138034820557, 0.47236165404319763), (0.5725215673446655, 0.47467735409736633), (0.5778087377548218, 0.4744502305984497), (0.6460166573524475, 0.48308461904525757), (0.5791710019111633, 0.4810830056667328), (0.5790103673934937, 0.48516544699668884), (0.5785064697265625, 0.489841103553772), (0.5341207981109619, 0.4874297082424164), (0.5487673282623291, 0.4880051910877228), (0.5580033659934998, 0.48828697204589844), (0.5663855075836182, 0.48874300718307495), (0.5719947814941406, 0.4893416166305542)]
[(0.5759598016738892, 0.4703105092048645), (0.5768513679504395, 0.4732377827167511), (0.796806812286377, 0.4425141513347626), (0.6432386636734009, 0.47577136754989624), (0.7887629866600037, 0.46668070554733276), (0.8019530177116394, 0.4656524658203125), (0.8679272532463074, 0.4590758979320526), (0.8144526481628418, 0.4382151961326599), (0.8361927270889282, 0.4631076753139496), (0.7823711037635803, 0.43570858240127563), (0.7918784022331238, 0.43141019344329834), (0.5870185494422913, 0.48793601989746094), (0.5843064188957214, 0.48200899362564087), (0.581549346446991, 0.4774397015571594), (0.638544499874115, 0.4819893538951874), (0.5761401057243347, 0.4718426764011383), (0.5728510022163391, 0.4742068648338318), (0.5779426097869873, 0.4739023745059967), (0.646541178226471, 0.48278507590293884), (0.579142689704895, 0.48066022992134094), (0.5789597034454346, 0.4848124384880066), (0.5783681869506836, 0.4895576238632202), (0.5348209738731384, 0.48704007267951965), (0.5496470332145691, 0.4876817464828491), (0.5588533878326416, 0.4879991114139557), (0.5671391487121582, 0.4884631931781769), (0.5726693868637085, 0.4890596568584442)]
[(0.5756089091300964, 0.47026926279067993), (0.5765135288238525, 0.4732170104980469), (0.796894907951355, 0.44239965081214905), (0.6432963013648987, 0.47565412521362305), (0.7888784408569336, 0.46653032302856445), (0.8020747900009155, 0.4655003249645233), (0.8678601980209351, 0.45902252197265625), (0.8144420981407166, 0.4381732642650604), (0.8362131118774414, 0.4629996418952942), (0.7824314832687378, 0.435659795999527), (0.7918460965156555, 0.43144795298576355), (0.5870209336280823, 0.4877804219722748), (0.5842360258102417, 0.4818849563598633), (0.5813896059989929, 0.4773527979850769), (0.638633131980896, 0.4818684458732605), (0.5757845044136047, 0.47180888056755066), (0.5725032687187195, 0.47412097454071045), (0.5776293873786926, 0.47388818860054016), (0.6467222571372986, 0.4826222360134125), (0.5789374709129333, 0.48060840368270874), (0.5788091421127319, 0.4847252070903778), (0.5782505869865417, 0.48943275213241577), (0.5344605445861816, 0.4868432283401489), (0.5491729974746704, 0.48745712637901306), (0.5584060549736023, 0.4877833425998688), (0.5667606592178345, 0.4882696568965912), (0.5723394155502319, 0.48888128995895386)]
[(0.576201856136322, 0.47012966871261597), (0.5770612955093384, 0.47309496998786926), (0.7975464463233948, 0.4423282742500305), (0.6438145637512207, 0.475604385137558), (0.7894787788391113, 0.46649497747421265), (0.8026688694953918, 0.4654848277568817), (0.8681129813194275, 0.45908984541893005), (0.8148542642593384, 0.43811795115470886), (0.8366149067878723, 0.4630334973335266), (0.7829702496528625, 0.43555039167404175), (0.7921820878982544, 0.43134424090385437), (0.5876914858818054, 0.4876877963542938), (0.5849103331565857, 0.4817773401737213), (0.5820421576499939, 0.47723859548568726), (0.6391476392745972, 0.4818294942378998), (0.5763611793518066, 0.47168031334877014), (0.5730064511299133, 0.4739927053451538), (0.5781676769256592, 0.4737706780433655), (0.6473773717880249, 0.4825776517391205), (0.5794966220855713, 0.48050856590270996), (0.5793695449829102, 0.48463255167007446), (0.5787888169288635, 0.48934119939804077), (0.5346240997314453, 0.4866565465927124), (0.5493699312210083, 0.4873061776161194), (0.5586416125297546, 0.48765119910240173), (0.5670449137687683, 0.4881543517112732), (0.5726484060287476, 0.48877906799316406)]
[(0.5771565437316895, 0.4703918993473053), (0.5780202150344849, 0.47339680790901184), (0.7976110577583313, 0.44231462478637695), (0.6444454193115234, 0.47568923234939575), (0.7894134521484375, 0.46640709042549133), (0.802588939666748, 0.46539977192878723), (0.8681279420852661, 0.4590206742286682), (0.8149360418319702, 0.4381503164768219), (0.8365862965583801, 0.4629630446434021), (0.7831178903579712, 0.4355648159980774), (0.7923640608787537, 0.4314093589782715), (0.5889616012573242, 0.487634539604187), (0.5861337184906006, 0.48180484771728516), (0.5831876993179321, 0.4773542284965515), (0.6398009061813354, 0.48189136385917664), (0.5773108005523682, 0.47195687890052795), (0.5738900303840637, 0.4741973280906677), (0.5791307687759399, 0.47407978773117065), (0.6479175686836243, 0.4825635552406311), (0.5805665850639343, 0.48066067695617676), (0.5804774165153503, 0.4846894145011902), (0.5799194574356079, 0.489310622215271), (0.5352137684822083, 0.48657920956611633), (0.5498829483985901, 0.48722171783447266), (0.559177577495575, 0.48756641149520874), (0.567680299282074, 0.4880844056606293), (0.5733399391174316, 0.4887203872203827)]
[(0.578747570514679, 0.47115567326545715), (0.5795489549636841, 0.4742148518562317), (0.797603189945221, 0.4422413110733032), (0.645124614238739, 0.47589632868766785), (0.7894185781478882, 0.46628475189208984), (0.8024911880493164, 0.46527817845344543), (0.8677863478660583, 0.45884644985198975), (0.8147897124290466, 0.43800845742225647), (0.8363094329833984, 0.4628087878227234), (0.7831311225891113, 0.4354860484600067), (0.7923206686973572, 0.43123868107795715), (0.5911076068878174, 0.4876440167427063), (0.5882004499435425, 0.48200637102127075), (0.5851080417633057, 0.4777742326259613), (0.640471339225769, 0.4820144772529602), (0.5788713097572327, 0.4727466106414795), (0.5752454996109009, 0.47484809160232544), (0.5806760191917419, 0.47490137815475464), (0.6482906341552734, 0.4825611114501953), (0.5824354290962219, 0.4811244308948517), (0.5824869871139526, 0.48492759466171265), (0.581997275352478, 0.48934969305992126), (0.5361667275428772, 0.4866206645965576), (0.5506653785705566, 0.4872719347476959), (0.5598810911178589, 0.4876198470592499), (0.5684416890144348, 0.4881420433521271), (0.5741234421730042, 0.48879125714302063)]
[(0.5780870914459229, 0.4720889627933502), (0.5789914131164551, 0.4752146005630493), (0.7975425124168396, 0.4419153034687042), (0.6456234455108643, 0.4759325385093689), (0.7894388437271118, 0.46596696972846985), (0.8023782968521118, 0.4649736285209656), (0.8670580983161926, 0.4585125744342804), (0.8144055604934692, 0.43768298625946045), (0.8358513712882996, 0.46249982714653015), (0.7830508947372437, 0.43517541885375977), (0.7920220494270325, 0.4309366047382355), (0.5923925638198853, 0.48787885904312134), (0.589031457901001, 0.48240959644317627), (0.5854434370994568, 0.47839227318763733), (0.6411383152008057, 0.4820585548877716), (0.5782150626182556, 0.4737168550491333), (0.574583888053894, 0.475625604391098), (0.5802575349807739, 0.47589150071144104), (0.6490476131439209, 0.48251938819885254), (0.5826733708381653, 0.4818344712257385), (0.5830681324005127, 0.48540928959846497), (0.5828432440757751, 0.4896329343318939), (0.5358580946922302, 0.4867783784866333), (0.549683153629303, 0.4874224364757538), (0.5589020252227783, 0.48779356479644775), (0.5677259564399719, 0.4883539378643036), (0.5735803842544556, 0.48902544379234314)]
